index,x,y,vocab
0,-6.258190828419952,-21.277623406861302,./images/1000.jpg
1,-29.217392937411006,2.756021064951385,./images/10001.jpg
2,15.179562093054164,-17.073064308518276,./images/100012.jpg
3,6.578961977549186,3.60911670846082,./images/100036.jpg
4,7.21375362222726,-32.86115421794845,./images/100098.jpg
5,-6.978130370415283,-30.43978291011704,./images/1001.jpg
6,18.783899879005084,1.783515051844822,./images/100140.jpg
7,15.536728869534052,9.874202002922429,./images/100144.jpg
8,11.624182204877144,13.121519256923401,./images/10015.jpg
9,-1.5211005087943428,-7.861285962121903,./images/10016.jpg
10,-20.606598027688218,1.4513466021951875,./images/100166.jpg
11,11.840051029969274,-9.817517205724474,./images/100172.jpg
12,-4.125720623970871,10.73726669617031,./images/100176.jpg
13,-29.088222447957072,7.543834810517781,./images/100197.jpg
14,10.35221786371253,-13.261007354165406,./images/1002.jpg
15,-16.18541323738985,11.325212021855304,./images/10022.jpg
16,-7.562280217472491,-7.941076341058824,./images/100224.jpg
17,-26.49322098053789,1.5950713047943494,./images/100229.jpg
18,14.307040304941768,-19.51664088034023,./images/10024.jpg
19,-8.669108154413266,31.416327680841622,./images/10027.jpg
20,12.509545599309092,-17.534301299274304,./images/10029.jpg
21,12.60759086265255,-37.94709718542645,./images/10033.jpg
22,15.24617642929182,17.756206740753253,./images/1004.jpg
23,-10.324772313267767,36.97429999947034,./images/10041.jpg
24,-12.454695581069293,-10.388392232535605,./images/1005.jpg
25,-20.484845525835237,8.224355059464992,./images/10051.jpg
26,27.149964342316235,3.733352259355015,./images/10052.jpg
27,13.779970232495824,1.8252686454462548,./images/100561.jpg
28,-0.6560508026949852,-23.476264731075688,./images/100570.jpg
29,6.184688729087627,3.5453151043165017,./images/100583.jpg
30,12.335057914583595,-31.36813561427374,./images/1006.jpg
31,6.9330000052655025,23.760704795013357,./images/100617.jpg
32,-4.122176157603748,11.518502330185093,./images/100623.jpg
33,1.1851005686893767,-0.09196562704322486,./images/100626.jpg
34,25.623285422809673,-9.1149778613777,./images/100628.jpg
35,19.41555656655947,-17.685014968498777,./images/10069.jpg
36,-26.425806214966002,-4.70485487399476,./images/1007.jpg
37,-14.233313451256985,33.981589668950406,./images/100705.jpg
38,-1.5427274928101962,-7.961033178062217,./images/100758.jpg
39,22.863101808576378,17.815632669975876,./images/100767.jpg
40,4.614158524113656,-0.7665113858585088,./images/1008.jpg
41,-11.390275765942814,-0.8298047770380775,./images/100822.jpg
42,-24.23267171608837,9.628539379266744,./images/100828.jpg
43,-16.998477754129116,-6.8704885238211615,./images/100841.jpg
44,8.275702819605222,10.587005208101141,./images/100879.jpg
45,-9.380217721282168,42.73528758770688,./images/100898.jpg
